dos|training_courses|12|24576
dos|training_enrollments|11|40960
dos|training_programs|12|32768
dos|user_org_scope|8|32768
dos|user_roles|6|16384
dos|users|25|81920
dos|vendor_engagement_scores|7|49152
dos|vendors|16|40960
dos|widgets|11|32768
dos|work_items|19|49152
dos|workflow_approvals|18|32768
dos|workflow_instances|16|40960
dos|workflow_schedules|13|24576
dos|workflow_sla_configs|11|24576
dos|workflow_tasks|17|49152
dos|workflow_templates|16|122880
dos|workspace_config|8|24576
dos|workspaces|5|24576
dos_archive|tenant_migrations_failed_20260430|12|622592
dos_archive|tenant_migrations_orphans_20260430|13|688128
onb|ai_suggestions|18|32768
onb|answers|20|40960
onb|blockers|15|24576
onb|feedback|6|24576
onb|inferred_facts|11|32768
onb|pack_modules|6|65536
onb|product_packs|15|32768
onb|recommendations|13|24576
onb|scores|11|24576
onb|session_stages|9|237568
onb|stage_definitions|14|90112
onb|startup_checklist|13|65536
onb|templates|12|65536
onb|translations|8|90112
onb|ui_configs|7|49152
platform_dauth|access_profiles|6|98304
platform_dauth|access_profiles_legacy|6|16384
platform_dauth|access_snapshots|5|16384
platform_dauth|active_sessions|7|32768
platform_dauth|actors|6|16384
platform_dauth|api_keys|10|65536
platform_dauth|approval_matrix_rules_template|7|8192
platform_dauth|authorization_audit_log|9|16384
platform_dauth|authz_decision_log|35|589824
platform_dauth|delegations|17|16384
platform_dauth|functional_roles|10|294912
platform_dauth|invitations|10|98304
platform_dauth|jwt_signing_keys|7|49152
platform_dauth|keycloak_event_bridge_cursor|3|65536
platform_dauth|keycloak_event_log|11|696320
platform_dauth|lifecycle_auth_log_template|12|16384
platform_dauth|lockout_state|6|24576
platform_dauth|login_attempts|7|8192
platform_dauth|mfa_recovery_codes|6|32768
platform_dauth|oauth_clients|9|16384
platform_dauth|oauth_grants|12|32768
platform_dauth|password_policies|11|32768
platform_dauth|permissions|11|450560
platform_dauth|refresh_token_families|9|483328
platform_dauth|role_permissions|4|360448
platform_dauth|scim_api_tokens|9|24576
platform_dauth|security_events|8|122880
platform_dauth|sessions|11|114688
platform_dauth|sessions_legacy|11|16384
platform_dauth|sign_off_authorities_template|5|16384
platform_dauth|sod_conflict_audit_template|7|8192
platform_dauth|sod_rules|7|16384
platform_dauth|token_blacklist|5|32768
platform_dauth|user_access_profiles|6|8192
platform_dauth|user_access_profiles_legacy|6|8192
platform_dauth|user_mfa|7|8192
platform_dauth|user_role_assignments|11|81920
platform_dnoc|circuit_breaker_state|11|32768
platform_dnoc|error_budget_snapshots|10|24576
platform_dnoc|health_checks|5|49152
platform_dnoc|logs|8|49152
platform_dnoc|metrics|6|40960
platform_dnoc|rate_limit_policies|8|32768
platform_dnoc|route_hits|9|24576
platform_dnoc|routes|9|286720
platform_dnoc|service_dependencies|6|49152
platform_dnoc|service_deployments|9|65536
platform_dnoc|traces|9|40960
platform_dos|event_outbox|7|32768
platform_dos|feature_flag_overrides|8|32768
platform_dos|feature_flags|8|32768
platform_dos|idempotency_keys|7|24576
platform_dos|migrations_applied|7|65536
platform_dos|module_config|9|1236992
platform_dos|module_permissions|6|196608
platform_dos|module_versions|6|49152
platform_dos|modules_registry|12|106496
platform_dos|outbox|13|32768
platform_dos|platform_events_log|8|73728
platform_dos|product_bundles|9|32768
platform_dos|product_modules|5|81920
platform_dos|product_services|3|49152
platform_dos|products_registry|7|49152
platform_dos|scheduled_job_runs|7|24576
platform_dos|scheduled_jobs|10|24576
platform_dos|services_registry|7|32768
platform_dos|tenant_config|5|90112
platform_dos|tenant_product_modules|7|598016
platform_dos|tenant_products|6|49152
platform_dos|tenant_provisioning_jobs|12|24576
platform_dos|tenant_secrets_ref|8|24576
platform_dos|tenant_services|7|172032
platform_dos|tenants_registry|7|98304
platform_dsoc|alerts|13|32768
platform_dsoc|anomaly_signals|11|32768
platform_dsoc|audit_log|14|352256
platform_dsoc|detection_rules|10|24576
platform_dsoc|incidents|10|32768
platform_dsoc|investigation_notes|7|24576
platform_dsoc|posture_findings|9|24576
platform_dsoc|posture_snapshots|6|114688
platform_dsoc|sod_violations|10|32768
platform_dsoc|threat_indicators|10|32768
public|active_alerts|11|24576
public|agent_credentials|10|32768
public|agent_feedback_log|8|16384
public|agent_monitoring_targets|9|24576
public|agent_performance_log|11|98304
public|agent_priority_weights|7|8192
public|agent_sod_policies|9|65536
public|agent_tool_permissions|16|221184
public|agrc_metrics_snapshots|10|8192
public|agrc_os_cycle_log|11|16384
public|ai_activity_alerts|11|90112
public|ai_agent_registry|22|147456
public|ai_alert_rules|10|32768
public|ai_budgets|13|24576
public|ai_employee_kpi_snapshots|10|139264
public|ai_employee_reports|14|303104
public|ai_employee_shifts|13|622592
public|ai_impact_assessments|12|16384
public|ai_smoke_scores|9|49152
public|ai_system_registry|9|32768
public|alert_definitions|11|16384
public|alert_handler_registry|3|24576
public|api_keys|6|32768
public|approval_chains|7|24576
public|approval_requests|9|40960
public|approval_steps_log|7|24576
public|as_built_ledger|11|32768
public|asset_classification_scheme|11|24576
public|asset_ownership_matrix|9|16384
public|audit_trail_global|11|73728
public|autonomous_engine_log|16|16384
public|bcp_bia_templates|10|24576
public|bcp_crisis_teams|9|16384
public|bcp_exercise_schedule|13|16384
public|bcp_rto_rpo_defaults|9|16384
public|compliance_export_jobs|14|32768
public|compliance_module_config|9|32768
public|compliance_user_view_preferences|10|32768
public|conditional_access_policies|4|16384
public|config_runtime_overrides|4|16384
public|content_packs|5|16384
public|contract_catalog|10|16384
public|contract_catalog_legacy|7|16384
public|copilot_leads|15|98304
public|copilot_messages|11|24576
public|copilot_sessions|9|24576
public|csrf_failures|12|2662400
public|csrf_security_policies|15|24576
public|dead_letter_queue|10|16384
public|dead_letter_queue_legacy|6|16384
public|default_navigation_items|11|81920
public|dos_compatibility_records|13|32768
public|dos_cutover_executions|13|32768
public|dos_cutover_plans|11|24576
public|dos_feature_gates|10|24576
public|dos_handover_locks|13|24576
public|dos_handover_risks|8|32768
public|dos_migrations|18|40960
public|dos_quality_gates|11|32768
public|dos_release_approvals|9|32768
public|dos_releases|18|40960
public|dos_verification_checks|11|32768
public|dos_verification_runs|12|16384
public|email_verification_tokens|9|24576
public|enforcement_check_results|8|24576
public|enforcement_runs|9|32768
public|event_traces|8|24576
public|event_traces_legacy|5|16384
public|feature_flag_overrides|6|8192
public|findings|7|32768
public|framework_registry|9|32768
public|grc_architecture_map|13|106496
public|grc_audit_universe|17|131072
public|grc_framework_dependencies|6|24576
public|grc_frameworks|20|1105920
public|grc_kri_catalog|19|90112
public|grc_maturity_model|12|81920
public|grc_regulators|11|155648
public|grc_risk_domain_coverage|15|49152
public|grc_sector_framework_matrix|4|245760
public|grc_sector_groups|6|81920
public|iam_identities|11|122880
public|incident_notification_templates|10|24576
public|incident_response_actions|14|57344
public|incident_response_teams|9|16384
public|incident_severity_matrix|12|16384
public|incident_updates|10|49152
public|job_registry|8|16384
public|lifecycle_checkpoints|8|24576
public|lifecycle_checkpoints_legacy|6|8192
public|lifecycle_transitions|8|24576
public|lifecycle_transitions_legacy|8|16384
public|login_attempts|5|262144
public|lookup_cbb_categories|4|32768
public|lookup_cbe_categories|3|32768
public|lookup_cbk_licenses|3|32768
public|lookup_cbo_licenses|3|32768
public|lookup_cbuae_categories|4|32768
public|lookup_cities|10|49152
public|lookup_cloud_providers|6|49152
public|lookup_cloud_regions|7|49152
public|lookup_compliance_frameworks|4|90112
public|lookup_countries|10|49152
public|lookup_dfsa_licenses|4|32768
public|lookup_employee_ranges|8|32768
public|lookup_frameworks|12|81920
public|lookup_grc_role_staffing|17|114688
public|lookup_identity_providers|6|32768
public|lookup_idsca_levels|4|32768
public|lookup_iso_cert_bodies|4|32768
public|lookup_languages|5|32768
public|lookup_nca_sectors|5|32768
public|lookup_ncec_sectors|4|32768
public|lookup_org_types|5|32768
public|lookup_pdpl_scopes|6|32768
public|lookup_qcb_categories|3|32768
public|lookup_risk_frameworks|4|32768
public|lookup_sama_license_types|7|32768
public|lookup_sama_tiers|5|32768
public|lookup_sectors|10|49152
public|lookup_siem_providers|5|32768
public|lookup_sso_providers|6|32768
public|lookup_sub_sectors|9|49152
public|lookup_tables|6|32768
public|lookup_team_functions|16|49152
public|lookup_timezones|5|32768
public|lookup_tra_licenses|4|32768
public|lookup_uae_free_zones|7|32768
public|mcp_agent_registry|35|114688
public|mcp_audit_log|7|32768
public|mcp_prompt_registry|29|40960
public|mcp_prompts|8|32768
public|mcp_resource_registry|30|40960
public|mcp_resources|9|32768
public|mcp_servers|10|40960
public|mcp_sessions|9|24576
public|mcp_tool_invocations|12|32768
public|mcp_tool_registry|50|245760
public|mcp_tools|10|40960
public|module_dependencies|5|8192
public|module_health_events|5|24576
public|module_visibility_contracts|6|24576
public|module_visibility_contracts_legacy|5|8192
public|onboarding_answer_analytics|18|40960
public|onboarding_answers|9|106496
public|onboarding_configs|4|16384
public|onboarding_framework_rules|8|122880
public|onboarding_handoff_agent_findings|14|90112
public|onboarding_handoff_agent_runs|17|114688
public|onboarding_handoff_evidence_requests|21|155648
public|onboarding_handoff_invitations|22|114688
public|onboarding_inference_bundles|22|180224
public|onboarding_inference_feedback|9|32768
public|onboarding_inference_items|15|491520
public|onboarding_module_rules|8|98304
public|onboarding_persona_rules|9|106496
public|onboarding_provisioning_intent|16|81920
public|onboarding_question_audit|13|48488448
public|onboarding_question_bank|29|868352
public|onboarding_regulator_rules|10|114688
public|onboarding_session_answers|22|147456
public|onboarding_session_progress|28|352256
public|onboarding_sessions|43|458752
public|onboarding_sla_config|8|90112
public|onboarding_workspace_handoff_cycles|22|114688
public|org_pack_template_departments|10|65536
public|org_pack_template_permissions|8|32768
public|org_pack_template_profiles|7|65536
public|org_pack_template_role_permissions|5|24576
public|org_pack_template_roles|8|65536
public|org_pack_template_sections|10|65536
public|org_pack_template_sod_rules|11|24576
public|org_pack_template_teams|11|32768
public|org_pack_template_workflows|13|32768
public|org_pack_templates|13|81920
public|password_reset_tokens|8|40960
public|pdpl_consents|5|8192
public|pending_workflow_tasks|10|32768
public|permission_usage|4|16384
public|pl_profiler_saved|6|24576
public|pl_profiler_saved_callgraph|6|16384
public|pl_profiler_saved_functions|6|16384
public|pl_profiler_saved_linestats|7|16384
public|platform_outbox|15|204800
public|platform_outbox_archive|11|131072
public|platform_products|11|32768
public|powa_all_indexes_history|8|16384
public|powa_all_indexes_history_current|5|16384
public|powa_all_indexes_history_current_db|3|16384
public|powa_all_indexes_history_db|6|16384
public|powa_all_indexes_src_tmp|12|0
public|powa_all_tables_history|7|16384
public|powa_all_tables_history_current|4|16384
public|powa_all_tables_history_current_db|3|16384
public|powa_all_tables_history_db|6|16384
public|powa_all_tables_src_tmp|36|0
public|powa_catalog_attribute|17|16384
public|powa_catalog_attribute_src_tmp|17|16384
public|powa_catalog_class|18|16384
public|powa_catalog_class_src_tmp|18|16384
public|powa_catalog_collation|13|16384
public|powa_catalog_collation_src_tmp|13|16384
public|powa_catalog_database_src_tmp|3|16384
public|powa_catalog_databases|4|16384
public|powa_catalog_language|6|16384
public|powa_catalog_language_src_tmp|6|16384
public|powa_catalog_namespace|4|16384
public|powa_catalog_namespace_src_tmp|4|16384
public|powa_catalog_proc|22|16384
public|powa_catalog_proc_src_tmp|22|16384
public|powa_catalog_role_src_tmp|10|16384
public|powa_catalog_roles|10|16384
public|powa_catalog_src_queries|3|65536
public|powa_catalog_type|23|16384
public|powa_catalog_type_src_tmp|23|16384
public|powa_catalogs|3|32768
public|powa_databases|4|8192
public|powa_databases_src_tmp|3|0
public|powa_db_module_config|4|16384
public|powa_db_module_functions|5|32768
public|powa_db_module_src_queries|4|32768
public|powa_db_modules|4|32768
public|powa_extension_config|5|32768
public|powa_extension_functions|7|32768
public|powa_extensions|3|32768
public|powa_kcache_metrics|9|24576
public|powa_kcache_metrics_current|6|16384
public|powa_kcache_metrics_current_db|4|16384
public|powa_kcache_metrics_db|7|16384
public|powa_kcache_src_tmp|30|0
public|powa_module_config|3|32768
public|powa_module_functions|5|32768
public|powa_modules|2|32768
public|powa_qualstats_constvalues_history|12|24576
public|powa_qualstats_constvalues_history_current|12|16384
public|powa_qualstats_quals|6|24576
public|powa_qualstats_quals_history|9|16384
public|powa_qualstats_quals_history_current|11|8192
public|powa_qualstats_src_tmp|14|16384
public|powa_replication_slots_history|10|16384
public|powa_replication_slots_history_current|7|16384
public|powa_replication_slots_src_tmp|19|16384
public|powa_roles|2|24576
public|powa_servers|12|65536
public|powa_snapshot_metas|6|32768
public|powa_stat_activity_history|5|16384
public|powa_stat_activity_history_current|2|16384
public|powa_stat_activity_src_tmp|19|16384
public|powa_stat_archiver_history|5|16384
public|powa_stat_archiver_history_current|2|16384
public|powa_stat_archiver_src_tmp|9|16384
public|powa_stat_bgwriter_history|5|16384
public|powa_stat_bgwriter_history_current|2|16384
public|powa_stat_bgwriter_src_tmp|7|0
public|powa_stat_checkpointer_history|5|16384
public|powa_stat_checkpointer_history_current|2|16384
public|powa_stat_checkpointer_src_tmp|7|0
public|powa_stat_database_conflicts_history|6|16384
public|powa_stat_database_conflicts_history_current|3|16384
public|powa_stat_database_conflicts_src_tmp|9|0
public|powa_stat_database_history|6|16384
public|powa_stat_database_history_current|3|16384
public|powa_stat_database_src_tmp|29|0
public|powa_stat_io_history|8|16384
public|powa_stat_io_history_current|5|16384
public|powa_stat_io_src_tmp|23|16384
public|powa_stat_replication_history|5|16384
public|powa_stat_replication_history_current|2|16384
public|powa_stat_replication_src_tmp|20|16384
public|powa_stat_slru_history|6|16384
public|powa_stat_slru_history_current|3|16384
public|powa_stat_slru_src_tmp|11|16384
public|powa_stat_subscription_history|7|16384
public|powa_stat_subscription_history_current|4|16384
public|powa_stat_subscription_src_tmp|13|16384
public|powa_stat_subscription_stats_history|6|16384
public|powa_stat_subscription_stats_history_current|3|16384
public|powa_stat_subscription_stats_src_tmp|6|0
public|powa_stat_wal_history|5|16384
public|powa_stat_wal_history_current|2|16384
public|powa_stat_wal_receiver_history|8|16384
public|powa_stat_wal_receiver_history_current|5|16384
public|powa_stat_wal_receiver_src_tmp|18|16384
public|powa_stat_wal_src_tmp|11|16384
public|powa_statements|6|40960
public|powa_statements_history|9|16384
public|powa_statements_history_current|6|16384
public|powa_statements_history_current_db|3|16384
public|powa_statements_history_db|6|16384
public|powa_statements_src_tmp|41|16384
public|powa_user_functions_history|7|24576
public|powa_user_functions_history_current|4|16384
public|powa_user_functions_history_current_db|3|16384
public|powa_user_functions_history_db|6|8192
public|powa_user_functions_src_tmp|7|0
public|powa_wait_sampling_history|9|24576
public|powa_wait_sampling_history_current|6|16384
public|powa_wait_sampling_history_current_db|5|16384
public|powa_wait_sampling_history_db|8|24576
public|powa_wait_sampling_src_tmp|7|16384
public|privacy_breaches|11|49152
public|privacy_budgets|4|16384
public|privacy_consent_log|10|49152
public|privacy_dsr_requests|10|49152
public|privacy_processing_activities|19|57344
public|privacy_retention_policies|9|49152
public|processed_events|5|24576
public|product_modules|8|40960
public|product_registry|4|8192
public|provisioning_events|8|24576
public|provisioning_idempotency|3|24576
public|provisioning_jobs|25|155648
public|provisioning_step_definitions|18|65536
public|provisioning_step_runs|10|122880
public|provisioning_steps|15|32768
public|provisioning_telemetry|10|24576
public|provisioning_telemetry_legacy|7|16384
public|recovery_actions|15|24576
public|refresh_tokens|9|32768
public|register_idempotency|6|24576
public|regulatory_controls|10|65536
public|regulatory_frameworks|10|81920
public|reliability_dead_letter|9|32768
public|retired_entities|3|8192
public|risk_score_history|7|32768
public|roles_pre_phase200_quarantine|8|49152
public|runbook_definitions|20|24576
public|runtime_config|7|16384
public|runtime_config_legacy|3|16384
public|schema_migrations|2|24576
public|secret_references|3|8192
public|sector_isic_map|6|40960
public|seed_history|5|8192
public|session_security_events|8|40960
public|shell_extensions|9|16384
public|shell_extensions_legacy|5|16384
public|slo_current_values|3|16384
public|slo_definitions|10|16384
public|sod_rules|14|40960
public|sod_waivers|11|32768
public|spatial_ref_sys|5|7315456
public|subscriptions|6|8192
public|team_change_log|12|16384
public|team_settings|8|24576
public|team_versions|10|16384
public|tenant_boundary_configs|5|16384
public|tenant_entitlement_profile|11|49152
public|tenant_module_entitlement_registry|8|180224
public|tenant_status_transitions|7|49152
public|tenant_user_memberships|11|98304
public|tenant_user_memberships_legacy|8|24576
public|tenants|17|32768
public|tier_definitions|4|16384
public|unresolved_risks|11|32768
public|user_mfa|9|16384
public|user_view_preferences|8|57344
public|users|27|139264
public|vulnerabilities|7|32768
